site,year,plant_sp,record_id,specimen_id,date,week_num,SP,block,order,family,genus,species,bp
SWMREC,2015,HEST,2202,SARE_2202,8/21/15,34,2,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2338,SARE_2338,8/27/15,35,2,3,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,HEST,2511,SARE_2511,9/1/15,36,1,1,Hymenoptera,Halictidae,Halictus,ligatus,late
SWMREC,2015,HEST,2201,SARE_2201,8/21/15,34,2,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2514,SARE_2514,9/1/15,36,1,4,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2504,SARE_2504,9/1/15,36,1,4,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2463,SARE_2463,9/1/15,36,1,2,Hymenoptera,Apidae,Melissodes,agilis,late
SWMREC,2015,HEST,2191,SARE_2191,8/21/15,34,2,4,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2290,SARE_2290,8/27/15,35,2,1,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,HEST,2309,SARE_2309,8/27/15,35,2,4,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,HEST,2308,SARE_2308,8/27/15,35,2,4,Hymenoptera,Apidae,Melissodes,druriellus,late
SWMREC,2015,HEST,2464,SARE_2464,9/1/15,36,1,2,Hymenoptera,Apidae,Melissodes,agilis,late
SWMREC,2015,HEST,2337,SARE_2337,8/27/15,35,2,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2507,SARE_2507,9/1/15,36,1,4,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,HEST,2512,SARE_2512,9/1/15,36,1,1,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2198,SARE_2198,8/21/15,34,2,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2200,SARE_2200,8/21/15,34,2,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2506,SARE_2506,9/1/15,36,1,4,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,HEST,2508,SARE_2508,9/1/15,36,1,4,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,HYPR,1811,SARE_1811,8/12/15,33,2,1,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,LECA8,2195,SARE_2195,8/21/15,34,2,3,Hymenoptera,Megachilidae,Anthidium,oblongatum,late
SWMREC,2015,LECA8,1981,SARE_1981,8/21/15,34,1,1,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,LECA8,2149,SARE_2149,8/21/15,34,2,4,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,LEHI2,2065,SARE_2065,8/21/15,34,1,2,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,LEHI2,2269,SARE_2269,8/27/15,35,2,2,Hymenoptera,Megachilidae,Megachile,mendica,late
SWMREC,2015,LEHI2,2093,SARE_2093,8/21/15,34,2,2,Hymenoptera,Megachilidae,Coelioxys,octodentata,late
SWMREC,2015,LEHI2,2063,SARE_2063,8/21/15,34,1,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,LEHI2,2064,SARE_2064,8/21/15,34,1,2,Hymenoptera,Megachilidae,Anthidiellum,notatum,late
SWMREC,2015,LEHI2,2270,SARE_2270,8/27/15,35,2,2,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,LIAS,2519,SARE_2519,9/2/15,36,2,1,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,LIAS,2452,SARE_2452,9/1/15,36,1,4,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,LIAS,2451,SARE_2451,9/1/15,36,1,4,Hymenoptera,Apidae,Melissodes,druriellus,late
SWMREC,2015,LIAS,2473,SARE_2473,9/1/15,36,1,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,LIAS,2332,SARE_2332,8/27/15,35,2,3,Hymenoptera,Apidae,Bombus,griseocollis,late
SWMREC,2015,LIAS,2603,SARE_2603,9/9/15,37,2,3,Hymenoptera,Halictidae,Augochlora,pura,late
SWMREC,2015,LIAS,2574,SARE_2574,9/2/15,36,2,3,Hymenoptera,Apidae,Bombus,citrinus,late
SWMREC,2015,LIAS,2518,SARE_2518,9/2/15,36,2,1,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,LIAS,2286,SARE_2286,8/27/15,35,2,1,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,LIAS,2500,SARE_2500,9/1/15,36,1,1,Hymenoptera,Apidae,Bombus,griseocollis,late
SWMREC,2015,LIAS,2576,SARE_2576,9/2/15,36,2,3,Hymenoptera,Apidae,Ceratina,mikmaqi,late
SWMREC,2015,LIAS,2225,SARE_2225,8/27/15,35,1,3,Hymenoptera,Apidae,Bombus,citrinus,late
SWMREC,2015,LIAS,2530,SARE_2530,9/2/15,36,2,4,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,LIAS,2607,SARE_2607,9/9/15,37,2,1,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,LIAS,2472,SARE_2472,9/1/15,36,1,3,Hymenoptera,Apidae,Melissodes,druriellus,late
SWMREC,2015,LIAS,2575,SARE_2575,9/2/15,36,2,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,LICY,1208,SARE_1208,8/4/15,32,1,4,Hymenoptera,Halictidae,Lasioglossum,pectorale,middle
SWMREC,2015,LICY,1192,SARE_1192,8/4/15,32,1,1,Hymenoptera,Halictidae,Lasioglossum,pilosum,middle
SWMREC,2015,LOCO6,509,SARE_0509,7/2/15,27,2,4,Hymenoptera,Apidae,Ceratina,calcarata,early
SWMREC,2015,LOCO6,382,SARE_0382,6/24/15,26,1,2,Hymenoptera,Andrenidae,Andrena,wilkella,early
SWMREC,2015,LOCO6,511,SARE_0511,7/2/15,27,2,3,Hymenoptera,Andrenidae,Andrena,wilkella,early
SWMREC,2015,LOCO6,512,SARE_0512,7/2/15,27,2,3,Hymenoptera,Andrenidae,Andrena,wilkella,early
SWMREC,2015,LOCO6,121,SARE_0121,6/19/15,25,1,3,Hymenoptera,Andrenidae,Andrena,wilkella,early
SWMREC,2015,LOCO6,122,SARE_0122,6/19/15,25,1,3,Hymenoptera,Halictidae,Lasioglossum,hitchensi ,early
SWMREC,2015,LOCO6,146,SARE_0146,6/19/15,25,2,3,Hymenoptera,Andrenidae,Andrena,wilkella,early
SWMREC,2015,LOCO6,426,SARE_0426,6/24/15,26,2,1,Hymenoptera,Apidae,Nomada,superba,early
SWMREC,2015,LOCO6,415,SARE_0415,6/24/15,26,2,2,Hymenoptera,Andrenidae,Andrena,wilkella,early
SWMREC,2015,MOFI,722,SARE_0722,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,742,SARE_0742,7/15/15,29,2,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,732,SARE_0732,7/15/15,29,2,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,743,SARE_0743,7/15/15,29,2,3,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOFI,196,SARE_0196,7/30/15,31,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,871,SARE_0871,7/21/15,30,2,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,197,SARE_0197,7/30/15,31,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1062,SARE_1062,7/30/15,31,1,2,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOFI,1065,SARE_1065,7/30/15,31,1,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,863,SARE_0863,7/21/15,30,2,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1061,SARE_1061,7/30/15,31,1,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1051,SARE_1051,7/30/15,31,1,4,Hymenoptera,Apidae,Bombus,vagans,middle
SWMREC,2015,MOFI,866,SARE_0866,7/21/15,30,2,1,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,195,SARE_0195,7/30/15,31,1,3,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOFI,1053,SARE_1053,7/30/15,31,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,194,SARE_0194,7/30/15,31,1,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,711,SARE_0711,7/15/15,29,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,724,SARE_0724,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,735.1,SARE_0735,7/15/15,29,2,2,Hymenoptera,Apidae,Bombus,vagans,middle
SWMREC,2015,MOFI,740,SARE_0740,7/15/15,29,2,4,Hymenoptera,Halictidae,Lasioglossum,imitatum,middle
SWMREC,2015,MOFI,715,SARE_0715,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1064,SARE_1064,7/30/15,31,1,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,862,SARE_0862,7/21/15,30,2,4,Hymenoptera,Apidae,Bombus,vagans,middle
SWMREC,2015,MOFI,716,SARE_0716,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,vagans,middle
SWMREC,2015,MOFI,879,SARE_0879,7/21/15,30,2,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,733,SARE_0733,7/15/15,29,2,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,864,SARE_0864,7/21/15,30,2,4,Hymenoptera,Apidae,Ceratina,dupla,middle
SWMREC,2015,MOFI,708,SARE_0708,7/15/15,29,1,1,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,725,SARE_0725,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,721,SARE_0721,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,873,SARE_0873,7/21/15,30,2,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,834,SARE_0834,7/21/15,30,1,2,Hymenoptera,Apidae,Bombus,vagans,middle
SWMREC,2015,MOFI,739,SARE_0739,7/15/15,29,2,4,Hymenoptera,Apidae,Ceratina,mikmaqi,middle
SWMREC,2015,MOFI,741,SARE_0741,7/15/15,29,2,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1052,SARE_1052,7/30/15,31,1,4,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOFI,835,SARE_0835,7/21/15,30,1,2,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOFI,193,SARE_0193,7/30/15,31,1,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,718,SARE_0718,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,734,SARE_0734,7/15/15,29,2,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,710,SARE_0710,7/15/15,29,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,829,SARE_0829,7/21/15,30,1,2,Hymenoptera,Apidae,Bombus,vagans,middle
SWMREC,2015,MOFI,828,SARE_0828,7/21/15,30,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,830,SARE_0830,7/21/15,30,1,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,712,SARE_0712,7/15/15,29,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,833,SARE_0833,7/21/15,30,1,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1074,SARE_1074,7/30/15,31,2,3,Hymenoptera,Apidae,Bombus,vagans,middle
SWMREC,2015,MOFI,1063,SARE_1063,7/30/15,31,1,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1073,SARE_1073,7/30/15,31,2,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,874,SARE_0874,7/21/15,30,2,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,1040,SARE_1040,7/30/15,31,1,1,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,880,SARE_0880,7/21/15,30,2,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,867,SARE_0867,7/21/15,30,2,1,Hymenoptera,Megachilidae,Megachile,pugnata ,middle
SWMREC,2015,MOFI,735,SARE_0735,7/15/15,29,2,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,709,SARE_0709,7/15/15,29,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,881,SARE_0881,7/21/15,30,2,3,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOFI,723,SARE_0723,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,831,SARE_0831,7/21/15,30,1,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,832,SARE_0832,7/21/15,30,1,2,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,872,SARE_0872,7/21/15,30,2,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,719,SARE_0719,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,827,SARE_0827,7/21/15,30,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,717,SARE_0717,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,878,SARE_0878,7/21/15,30,2,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,840,SARE_0840,7/21/15,30,1,4,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOFI,1081,SARE_1081,7/30/15,31,2,2,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOFI,839,SARE_0839,7/21/15,30,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1072,SARE_1072,7/30/15,31,2,4,Hymenoptera,Apidae,Bombus,citrinus,middle
SWMREC,2015,MOFI,826,SARE_0826,7/21/15,30,1,3,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,1082,SARE_1082,7/30/15,31,2,2,Hymenoptera,Apidae,Bombus,citrinus,middle
SWMREC,2015,MOFI,720,SARE_0720,7/15/15,29,1,4,Hymenoptera,Apidae,Bombus,bimaculatus,middle
SWMREC,2015,MOFI,877,SARE_0877,7/21/15,30,2,3,Hymenoptera,Apidae,Bombus,griseocollis,middle
SWMREC,2015,MOPU,1746,SARE_1746,8/12/15,33,1,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,middle
SWMREC,2015,MOPU,1755,SARE_1755,8/12/15,33,1,2,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOPU,1756,SARE_1756,8/12/15,33,1,2,Hymenoptera,Halictidae,Lasioglossum,pilosum,middle
SWMREC,2015,MOPU,1769,SARE_1769,8/12/15,33,2,2,Hymenoptera,Apidae,Xylocopa,virginica,middle
SWMREC,2015,MOPU,1297,SARE_1297,8/4/15,32,2,3,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOPU,1752,SARE_1752,8/12/15,33,1,4,Hymenoptera,Halictidae,Lasioglossum,pilosum,middle
SWMREC,2015,MOPU,2059,SARE_2059,8/21/15,34,1,4,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOPU,2062,SARE_2062,8/21/15,34,1,4,Hymenoptera,Halictidae,Lasioglossum,ellisiae,middle
SWMREC,2015,MOPU,1767,SARE_1767,8/12/15,33,2,3,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,MOPU,2106,SARE_2106,8/21/15,34,2,2,Hymenoptera,Apidae,Xylocopa,virginica,middle
SWMREC,2015,MOPU,1225,SARE_1225,8/4/15,32,1,3,Hymenoptera,Apidae,Bombus,impatiens,middle
SWMREC,2015,OEBI,2254,SARE_2254,8/27/15,35,1,4,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,OEBI,2453,SARE_2453,9/1/15,36,1,4,Hymenoptera,Halictidae,Lasioglossum,pectorale,late
SWMREC,2015,OEFR,701,SARE_0701,7/15/15,29,1,3,Hymenoptera,Halictidae,Lasioglossum,ellisiae,early
SWMREC,2015,OEFR,700,SARE_0700,7/15/15,29,1,3,Hymenoptera,Apidae,Ceratina,mikmaqi,early
SWMREC,2015,OEFR,691,SARE_0691,7/8/15,28,2,1,Hymenoptera,Halictidae,Lasioglossum,leucozonium,early
SWMREC,2015,OEFR,513,SARE_0513,7/2/15,27,2,3,Hymenoptera,Halictidae,Lasioglossum,pilosum,early
SWMREC,2015,OEFR,726,SARE_0726,7/15/15,29,1,1,Hymenoptera,Apidae,Melissodes,druriellus,early
SWMREC,2015,OEFR,668,SARE_0668,7/8/15,28,1,3,Hymenoptera,Halictidae,Lasioglossum,pilosum,early
SWMREC,2015,OEFR,506,SARE_0506,7/2/15,27,1,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,early
SWMREC,2015,OEFR,522,SARE_0522,7/2/15,27,2,1,Hymenoptera,Halictidae,Agapostemon,virescens ,early
SWMREC,2015,OEFR,674,SARE_0674,7/8/15,28,1,1,Hymenoptera,Apidae,Peponapis,pruinosa,early
SWMREC,2015,OEFR,751,SARE_0751,7/15/15,29,2,1,Hymenoptera,Halictidae,Sphecodes ,mandibularis,early
SWMREC,2015,OEFR,755,SARE_0755,7/15/15,29,2,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,early
SWMREC,2015,OEFR,667,SARE_0667,7/8/15,28,1,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,early
SWMREC,2015,OEFR,505,SARE_0505,7/2/15,27,1,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,early
SWMREC,2015,OEFR,503,SARE_0503,7/2/15,27,1,3,Hymenoptera,Halictidae,Agapostemon,virescens ,early
SWMREC,2015,OEFR,504,SARE_0504,7/2/15,27,1,3,Hymenoptera,Halictidae,Lasioglossum,pilosum,early
SWMREC,2015,OEFR,666,SARE_0666,7/8/15,28,1,4,Hymenoptera,Halictidae,Lasioglossum,pectorale,early
SWMREC,2015,OLRI,2521,SARE_2521,9/2/15,36,2,1,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2278,SARE_2278,8/27/15,35,2,2,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2293,SARE_2293,8/27/15,35,2,1,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2279,SARE_2279,8/27/15,35,2,2,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2612,SARE_2612,9/9/15,37,2,2,Hymenoptera,Colletidae,Hylaeus,affinis/modestus,late
SWMREC,2015,OLRI,2238,SARE_2238,8/27/15,35,1,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2292,SARE_2292,8/27/15,35,2,1,Hymenoptera,Apidae,Bombus,citrinus,late
SWMREC,2015,OLRI,2280,SARE_2280,8/27/15,35,2,2,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2249,SARE_2249,8/27/15,35,1,4,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2316,SARE_2316,8/27/15,35,2,4,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2284,SARE_2284,8/27/15,35,2,2,Hymenoptera,Halictidae,Agapostemon,virescens ,late
SWMREC,2015,OLRI,2237,SARE_2237,8/27/15,35,1,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2235,SARE_2235,8/27/15,35,1,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2317,SARE_2317,8/27/15,35,2,4,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2291,SARE_2291,8/27/15,35,2,1,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2283,SARE_2283,8/27/15,35,2,2,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2608,SARE_2608,9/9/15,37,2,2,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,OLRI,2328,SARE_2328,8/27/15,35,2,3,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2610,SARE_2610,9/9/15,37,2,2,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2329,SARE_2329,8/27/15,35,2,3,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2236,SARE_2236,8/27/15,35,1,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2276,SARE_2276,8/27/15,35,2,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2454,SARE_2454,9/1/15,36,1,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2458,SARE_2458,9/1/15,36,1,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2459,SARE_2459,9/1/15,36,1,3,Hymenoptera,Apidae,Nomada,placida,late
SWMREC,2015,OLRI,2526,SARE_2526,9/2/15,36,2,1,Hymenoptera,Colletidae,Hylaeus,mesillae,late
SWMREC,2015,OLRI,2609,SARE_2609,9/9/15,37,2,2,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,OLRI,2583,SARE_2583,9/2/15,36,2,2,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2314,SARE_2314,8/27/15,35,2,4,Hymenoptera,Halictidae,Halictus,ligatus,late
SWMREC,2015,OLRI,2558,SARE_2558,9/2/15,36,2,4,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,OLRI,2585,SARE_2585,9/2/15,36,2,2,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,OLRI,2318,SARE_2318,8/27/15,35,2,4,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,OLRI,2523,SARE_2523,9/2/15,36,2,1,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2524,SARE_2524,9/2/15,36,2,1,Hymenoptera,Halictidae,Lasioglossum,pilosum,late
SWMREC,2015,OLRI,2525,SARE_2525,9/2/15,36,2,1,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2579,SARE_2579,9/2/15,36,2,2,Hymenoptera,Halictidae,Halictus,ligatus,late
SWMREC,2015,OLRI,2486,SARE_2486,9/1/15,36,1,1,Hymenoptera,Halictidae,Sphecodes ,illinoensis,late
SWMREC,2015,OLRI,2315,SARE_2315,8/27/15,35,2,4,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2584,SARE_2584,9/2/15,36,2,2,Hymenoptera,Andrenidae,Psuedo panurgus,nebrascensis,late
SWMREC,2015,OLRI,2275,SARE_2275,8/27/15,35,2,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2296,SARE_2296,8/27/15,35,2,1,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2547,SARE_2547,9/2/15,36,2,3,Hymenoptera,Apidae,Xylocopa,virginica,late
SWMREC,2015,OLRI,2294,SARE_2294,8/27/15,35,2,1,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2295,SARE_2295,8/27/15,35,2,1,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2580,SARE_2580,9/2/15,36,2,2,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2299,SARE_2299,8/27/15,35,2,1,Hymenoptera,Apidae,Nomada,placida,late
SWMREC,2015,OLRI,2327,SARE_2327,8/27/15,35,2,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2522,SARE_2522,9/2/15,36,2,1,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2578,SARE_2578,9/2/15,36,2,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2455,SARE_2455,9/1/15,36,1,3,Hymenoptera,Halictidae,Halictus,ligatus,late
SWMREC,2015,OLRI,2457,SARE_2457,9/1/15,36,1,3,Hymenoptera,Halictidae,Lasioglossum,leucozonium,late
SWMREC,2015,OLRI,2577,SARE_2577,9/2/15,36,2,2,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2548,SARE_2548,9/2/15,36,2,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,OLRI,2326,SARE_2326,8/27/15,35,2,3,Hymenoptera,Andrenidae,Andrena,placata,late
SWMREC,2015,OLRI,2582,SARE_2582,9/2/15,36,2,2,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,OLRI,2461,SARE_2461,9/1/15,36,1,4,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,OLRI,2549,SARE_2549,9/2/15,36,2,3,Hymenoptera,Apidae,Ceratina,dupla,late
SWMREC,2015,OLRI,2581,SARE_2581,9/2/15,36,2,2,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,OLRI,2313,SARE_2313,8/27/15,35,2,4,Hymenoptera,Apidae,Bombus,impatiens,late
SWMREC,2015,OLRI,2587,SARE_2587,9/2/15,36,2,2,Hymenoptera,Halictidae,Lasioglossum,cressonii,late
SWMREC,2015,OLRI,2456,SARE_2456,9/1/15,36,1,3,Hymenoptera,Apidae,Ceratina,calcarata,late
SWMREC,2015,OLRI,2312,SARE_2312,8/27/15,35,2,4,Hymenoptera,Apidae,Bombus,citrinus,late
SWMREC,2015,OLRI,2319,SARE_2319,8/27/15,35,2,4,Hymenoptera,Halictidae,Lasioglossum,pectorale,late
SWMREC,2015,OLRI,2588,SARE_2588,9/2/15,36,2,2,Hymenoptera,Halictidae,Sphecodes ,mandibularis,late
SWMREC,2015,PEDI,380,SARE_0380,6/24/15,26,1,1,Hymenoptera,Apidae,Bombus,vagans,early
SWMREC,2015,PEDI,527,SARE_0527,7/2/15,27,2,1,Hymenoptera,Apidae,Bombus,bimaculatus,early
