week_num,site,year,block,plant_sp,species,common.NAme,tot_flw,avg_flor_area,tot_flor_area,avg_tall_flw,per_tar_cov,tot_hb,tol_syr
26,SWMREC,2016,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,2262,0.743,1680.666,34.5,95,1,0
26,SWMREC,2016,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,743.6,0.743,552.4948,30.5,35,0,1
26,SWMREC,2016,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,759.2,0.743,564.0856,22.5,65,0,0
26,CRC,2016,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1421,0.743,1055.803,33,95,0,0
26,CRC,2016,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1029,0.743,764.547,46,100,1,1
26,CRC,2016,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,997.6,0.743,741.2168,34.5,100,0,0
26,CRC,2016,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,2546.2,0.743,1891.8266,36,100,0,3
26,SWMREC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,129.6,0.743,96.2928,19,80,0,0
26,SWMREC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,586.8,0.743,435.9924,26,90,1,1
26,SWMREC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1566,0.743,1163.538,31,100,9,0
26,SWMREC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,169.2,0.743,125.7156,34.5,95,0,1
26,NWMHRC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,240,0.743,178.32,44,100,2,3
26,NWMHRC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1200,0.743,891.6,38,75,4,1
26,NWMHRC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,225,0.743,167.175,59,65,1,1
26,NWMHRC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,432,0.743,320.976,48,98,4,4
28,CRC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,2556,0.743,1899.108,40.5,100,1,1
28,CRC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,822,0.743,610.746,32,95,0,2
28,CRC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,990,0.743,735.57,25.5,95,0,1
28,CRC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1230,0.743,913.89,28,85,0,2
29,CRC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1694,0.743,1258.642,23,100,1,3
29,CRC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1210,0.743,899.03,32,100,0,2
29,CRC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1689.6,0.743,1255.3728,40,100,0,2
27,CRC,2016,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,4040,0.743,3001.72,53,100,1,1
27,CRC,2016,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,2720,0.743,2020.96,45,100,1,0
27,CRC,2016,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,4780,0.743,3551.54,39,100,1,1
27,CRC,2016,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,3050,0.743,2266.15,45.5,100,0,3
27,NWMHRC,2016,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,192,0.743,142.656,40,40,0,1
27,NWMHRC,2016,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1004,0.743,745.972,46,100,0,1
27,NWMHRC,2016,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,116,0.743,86.188,27.5,30,0,0
27,NWMHRC,2016,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1680,0.743,1248.24,37,100,0,4
27,SWMREC,2016,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,129,0.743,95.847,25.5,40,0,0
27,SWMREC,2016,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1872,0.743,1390.896,44,100,0,0
27,SWMREC,2016,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,748,0.743,555.764,31,95,0,0
27,SWMREC,2016,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,444,0.743,329.892,20.5,45,2,1
29,CRC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1258.4,0.743,934.9912,33,95,0,1
30,CRC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1480,0.743,1099.64,33,100,0,9
30,CRC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1315,0.743,977.045,42,100,1,1
30,CRC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1680,0.743,1248.24,37.5,100,0,0
30,CRC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,845,0.743,627.835,38,100,3,0
27,SWMREC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,584,0.743,433.912,40,90,0,0
27,SWMREC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1588,0.743,1179.884,32,100,0,1
27,SWMREC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,924,0.743,686.532,20,85,0,0
27,SWMREC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1240,0.743,921.32,33,100,0,0
27,NWMHRC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,800,0.743,594.4,57,85,4,2
27,NWMHRC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,168,0.743,124.824,54,55,0,0
27,NWMHRC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,435,0.743,323.205,41,65,3,0
27,NWMHRC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,768,0.743,570.624,50,85,5,1
28,SWMREC,2016,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,381,0.743,283.083,23,65,0,0
28,SWMREC,2016,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,519,0.743,385.617,27.5,95,0,1
28,SWMREC,2016,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,258,0.743,191.694,37,95,0,4
28,SWMREC,2016,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,168,0.743,124.824,24.5,25,0,0
28,CRC,2016,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1720,0.743,1277.96,50,90,0,2
28,CRC,2016,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,3590,0.743,2667.37,37.5,100,0,2
28,CRC,2016,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1980,0.743,1471.14,38,100,0,2
28,CRC,2016,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,4060,0.743,3016.58,40.5,100,0,2
28,NWMHRC,2015,3,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,608,0.743,451.744,40,100,3,0
28,NWMHRC,2015,1,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,1292,0.743,959.956,36,100,2,0
28,NWMHRC,2015,4,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,376,0.743,279.368,29,75,0,0
28,NWMHRC,2015,2,LOCO6,Lotus corniculatus L.,Birdsfoot trefoil,435,0.743,323.205,43,65,1,0
21,SWMREC,2016,4,LUPE3,Lupinus perennis,Lupine,483,1.926,930.258,47,65,0,0
21,SWMREC,2016,2,LUPE3,Lupinus perennis,Lupine,115,1.926,221.49,34,20,0,0
22,SWMREC,2016,2,LUPE3,Lupinus perennis,Lupine,152,1.926,292.752,34,35,0,0
22,SWMREC,2016,4,LUPE3,Lupinus perennis,Lupine,598,1.926,1151.748,59.5,65,0,0
23,SWMREC,2016,4,LUPE3,Lupinus perennis,Lupine,88,1.926,169.488,53,80,0,0
23,SWMREC,2016,2,LUPE3,Lupinus perennis,Lupine,167,1.926,321.642,42.5,40,0,0
25,NWMHRC,2016,1,LUPE3,Lupinus perennis,Lupine,312,1.926,600.912,44.5,35,0,0
25,NWMHRC,2016,2,LUPE3,Lupinus perennis,Lupine,43,1.926,82.818,36,10,0,0
23,NWMHRC,2016,3,LUPE3,Lupinus perennis,Lupine,41,1.926,78.966,41,10,0,0
23,NWMHRC,2016,2,LUPE3,Lupinus perennis,Lupine,35,1.926,67.41,28,10,0,0
23,NWMHRC,2016,4,LUPE3,Lupinus perennis,Lupine,170,1.926,327.42,42,15,0,0
23,NWMHRC,2016,1,LUPE3,Lupinus perennis,Lupine,728,1.926,1402.128,41,25,0,1
24,NWMHRC,2016,4,LUPE3,Lupinus perennis,Lupine,17,1.926,32.742,42,15,0,0
24,NWMHRC,2016,2,LUPE3,Lupinus perennis,Lupine,45,1.926,86.67,35.5,5,0,0
24,NWMHRC,2016,1,LUPE3,Lupinus perennis,Lupine,338,1.926,650.988,46,25,0,1
29,CRC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,394,7.7776,3064.3744,115,95,0,2
29,CRC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,350,7.7776,2722.16,121,100,0,1
29,CRC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,328,7.7776,2551.0528,110,100,0,0
29,CRC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,365,7.7776,2838.824,122,95,0,0
29,NWMHRC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,57,7.7776,443.3232,108,80,0,0
29,NWMHRC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,50,7.7776,388.88,96,30,0,0
29,NWMHRC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,105,7.7776,816.648,109,100,0,0
29,NWMHRC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,190,7.7776,1477.744,136.5,100,2,0
29,SWMREC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,468,7.7776,3639.9168,106,100,0,0
29,SWMREC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,852,7.7776,6626.5152,130,100,2,0
29,SWMREC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,462,7.7776,3593.2512,114,95,0,0
29,SWMREC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,428,7.7776,3328.8128,117,100,0,0
29,SWMREC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,84,7.7776,653.3184,90,85,0,0
29,SWMREC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,269,7.7776,2092.1744,103,100,1,2
29,SWMREC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,214,7.7776,1664.4064,97,95,0,1
29,SWMREC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,224,7.7776,1742.1824,99,95,0,1
29,CRC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,252,7.7776,1959.9552,114,90,0,3
29,CRC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,259,7.7776,2014.3984,100,100,0,3
29,CRC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,78,7.7776,606.6528,72,80,0,1
29,CRC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,51,7.7776,396.6576,88,75,0,0
30,SWMREC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,190,7.7776,1477.744,110,100,3,0
30,SWMREC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,161,7.7776,1252.1936,112,100,0,0
30,SWMREC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,1188,7.7776,9239.7888,134,100,0,0
30,SWMREC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,284,7.7776,2208.8384,105,100,2,2
30,CRC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,79,7.7776,614.4304,122,95,0,0
30,CRC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,232,7.7776,1804.4032,105,100,0,0
30,CRC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,390,7.7776,3033.264,120,90,2,0
30,CRC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,204,7.7776,1586.6304,118,100,1,1
30,NWMHRC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,187,7.7776,1454.4112,114,95,14,0
30,NWMHRC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,113,7.7776,878.8688,96,30,7,0
30,NWMHRC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,310,7.7776,2411.056,146,100,24,0
30,NWMHRC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,275,7.7776,2138.84,120,95,18,0
30,SWMREC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,107,7.7776,832.2032,86,75,0,0
30,SWMREC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,167,7.7776,1298.8592,96,95,0,0
30,SWMREC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,218,7.7776,1695.5168,96.5,95,2,0
30,SWMREC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,392,7.7776,3048.8192,103,100,2,0
30,CRC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,315,7.7776,2449.944,114,95,0,5
30,CRC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,184,7.7776,1431.0784,98,60,1,16
30,CRC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,76,7.7776,591.0976,89,75,0,3
30,CRC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,331,7.7776,2574.3856,99,100,0,7
31,SWMREC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,40,7.7776,311.104,112,100,0,0
31,SWMREC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,13,7.7776,101.1088,107,100,0,0
31,SWMREC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,109,7.7776,847.7584,99.5,100,0,0
31,SWMREC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,324,7.7776,2519.9424,135.5,100,3,0
31,NWMHRC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,456,7.7776,3546.5856,131,100,4,1
31,NWMHRC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,140,7.7776,1088.864,116,60,2,0
31,NWMHRC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,360,7.7776,2799.936,126,100,1,0
31,NWMHRC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,130,7.7776,1011.088,96,60,0,0
31,SWMREC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,66,7.7776,513.3216,85,75,0,0
31,SWMREC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,116,7.7776,902.2016,91,80,0,0
31,SWMREC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,220,7.7776,1711.072,86,98,0,0
31,SWMREC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,97,7.7776,754.4272,104,70,0,0
31,NWMHRC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,260,7.7776,2022.176,130,100,9,0
31,NWMHRC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,53,7.7776,412.2128,89.5,70,0,0
31,NWMHRC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,178,7.7776,1384.4128,95,100,5,0
31,CRC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,149,7.7776,1158.8624,113,85,2,3
31,CRC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,127,7.7776,987.7552,99,85,1,0
31,CRC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,61,7.7776,474.4336,86,55,0,1
31,CRC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,162,7.7776,1259.9712,99,70,1,2
28,CRC,2016,4,MOFI,MoNArda fistulosa,Wild Bergamot,275,7.7776,2138.84,115,95,0,0
28,CRC,2016,2,MOFI,MoNArda fistulosa,Wild Bergamot,259,7.7776,2014.3984,109,100,0,0
28,CRC,2016,1,MOFI,MoNArda fistulosa,Wild Bergamot,164,7.7776,1275.5264,113,95,0,0
28,CRC,2016,3,MOFI,MoNArda fistulosa,Wild Bergamot,290,7.7776,2255.504,122,100,0,2
33,NWMHRC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,79,7.7776,614.4304,84,90,7,0
33,NWMHRC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,188,7.7776,1462.1888,96,100,9,0
33,NWMHRC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,270,7.7776,2099.952,136,100,16,4
33,NWMHRC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,12,7.7776,93.3312,89,80,2,0
32,NWMHRC,2015,1,MOFI,MoNArda fistulosa,Wild Bergamot,288,7.7776,2239.9488,94,100,12,0
32,NWMHRC,2015,4,MOFI,MoNArda fistulosa,Wild Bergamot,208,7.7776,1617.7408,99,80,11,0
32,NWMHRC,2015,2,MOFI,MoNArda fistulosa,Wild Bergamot,38,7.7776,295.5488,87,80,1,0
32,NWMHRC,2015,3,MOFI,MoNArda fistulosa,Wild Bergamot,472,7.7776,3671.0272,122,100,26,0
31,SWMREC,2016,4,MOPU,MoNArda punctata,Spotted Bee Balm,17,4.896,83.232,46,10,0,0
31,SWMREC,2016,2,MOPU,MoNArda punctata,Spotted Bee Balm,55,4.896,269.28,34,10,0,0
31,SWMREC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,124,4.896,607.104,47,40,0,0
31,NWMHRC,2016,1,MOPU,MoNArda punctata,Spotted Bee Balm,2,0.4578,0.9156,42,5,0,0
31,NWMHRC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,12,0.4578,5.4936,46,5,0,0
31,NWMHRC,2016,4,MOPU,MoNArda punctata,Spotted Bee Balm,18,0.4578,8.2404,55.5,15,0,0
31,NWMHRC,2016,2,MOPU,MoNArda punctata,Spotted Bee Balm,5,0.4578,2.289,54,5,0,0
31,CRC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,1017.6,0.4578,465.85728,46,30,1,3
33,NWMHRC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,11,0.4578,5.0358,48,10,0,0
33,NWMHRC,2016,1,MOPU,MoNArda punctata,Spotted Bee Balm,8,0.4578,3.6624,42,5,0,0
33,NWMHRC,2016,2,MOPU,MoNArda punctata,Spotted Bee Balm,8,0.4578,3.6624,85,5,0,0
33,NWMHRC,2016,4,MOPU,MoNArda punctata,Spotted Bee Balm,5,0.4578,2.289,36,5,0,0
33,CRC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,1020.8,0.4578,467.32224,127,50,0,0
33,SWMREC,2015,3,MOPU,MoNArda punctata,Spotted Bee Balm,4521.6,0.4578,2069.98848,64,85,0,0
33,SWMREC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,39.6,0.4578,18.12888,32,10,0,0
33,SWMREC,2015,4,MOPU,MoNArda punctata,Spotted Bee Balm,1084.8,0.4578,496.62144,84,80,2,0
33,SWMREC,2015,2,MOPU,MoNArda punctata,Spotted Bee Balm,7123.2,0.4578,3261.00096,78,100,1,0
34,NWMHRC,2015,4,MOPU,MoNArda punctata,Spotted Bee Balm,1428,0.4578,653.7384,62,80,0,1
34,NWMHRC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,47.6,0.4578,21.79128,62,5,0,0
34,NWMHRC,2015,2,MOPU,MoNArda punctata,Spotted Bee Balm,1496,0.4578,684.8688,67.5,45,6,0
34,NWMHRC,2015,3,MOPU,MoNArda punctata,Spotted Bee Balm,2482,0.4578,1136.2596,54.5,45,3,1
34,SWMREC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,21,0.4578,9.6138,37,5,0,0
34,SWMREC,2015,4,MOPU,MoNArda punctata,Spotted Bee Balm,1574.8,0.4578,720.94344,82,95,4,0
34,SWMREC,2015,2,MOPU,MoNArda punctata,Spotted Bee Balm,777.6,0.4578,355.98528,74,100,1,0
34,SWMREC,2015,3,MOPU,MoNArda punctata,Spotted Bee Balm,1401.2,0.4578,641.46936,70,95,1,0
35,CRC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,33,4.896,161.568,41,25,0,0
35,CRC,2016,1,MOPU,MoNArda punctata,Spotted Bee Balm,31,4.896,151.776,45,15,0,0
35,NWMHRC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,204,0.4578,93.3912,23.6,15,0,0
35,NWMHRC,2015,2,MOPU,MoNArda punctata,Spotted Bee Balm,2232,0.4578,1021.8096,68.5,50,5,0
35,NWMHRC,2015,4,MOPU,MoNArda punctata,Spotted Bee Balm,1231.2,0.4578,563.64336,59,70,4,0
35,NWMHRC,2015,3,MOPU,MoNArda punctata,Spotted Bee Balm,966.6,0.4578,442.50948,52,75,4,0
36,CRC,2016,1,MOPU,MoNArda punctata,Spotted Bee Balm,38,4.896,186.048,46,25,0,0
36,CRC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,48,4.896,235.008,43,30,0,0
32,SWMREC,2015,3,MOPU,MoNArda punctata,Spotted Bee Balm,3124.8,0.4578,1430.53344,64,60,2,0
32,SWMREC,2015,4,MOPU,MoNArda punctata,Spotted Bee Balm,1568,0.4578,717.8304,71,80,1,0
32,SWMREC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,44.8,0.4578,20.50944,33,10,0,0
32,SWMREC,2015,2,MOPU,MoNArda punctata,Spotted Bee Balm,4132.8,0.4578,1891.99584,74,100,0,0
32,SWMREC,2016,2,MOPU,MoNArda punctata,Spotted Bee Balm,33,4.896,161.568,35,15,0,0
32,SWMREC,2016,4,MOPU,MoNArda punctata,Spotted Bee Balm,30,4.896,146.88,48,15,0,0
32,SWMREC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,121,4.896,592.416,49,40,1,0
32,CRC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,1139.8,0.4578,521.80044,53,50,1,2
32,NWMHRC,2016,1,MOPU,MoNArda punctata,Spotted Bee Balm,9,0.4578,4.1202,43,5,0,0
32,NWMHRC,2016,2,MOPU,MoNArda punctata,Spotted Bee Balm,10,0.4578,4.578,57,5,0,1
32,NWMHRC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,12,0.4578,5.4936,48,5,0,0
32,NWMHRC,2016,4,MOPU,MoNArda punctata,Spotted Bee Balm,25,0.4578,11.445,56,10,0,0
33,SWMREC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,59,4.896,288.864,49,40,0,0
33,SWMREC,2016,4,MOPU,MoNArda punctata,Spotted Bee Balm,29,4.896,141.984,51,25,0,0
33,SWMREC,2016,2,MOPU,MoNArda punctata,Spotted Bee Balm,16,4.896,78.336,36,20,0,0
36,NWMHRC,2015,4,MOPU,MoNArda punctata,Spotted Bee Balm,1656,0.4578,758.1168,66,55,2,0
36,NWMHRC,2015,2,MOPU,MoNArda punctata,Spotted Bee Balm,1068,0.4578,488.9304,68.5,60,6,0
36,NWMHRC,2015,3,MOPU,MoNArda punctata,Spotted Bee Balm,1212,0.4578,554.8536,52,80,5,0
36,NWMHRC,2015,1,MOPU,MoNArda punctata,Spotted Bee Balm,276,0.4578,126.3528,59,10,1,0
37,CRC,2016,1,MOPU,MoNArda punctata,Spotted Bee Balm,28,4.896,137.088,44,20,0,0
37,CRC,2016,3,MOPU,MoNArda punctata,Spotted Bee Balm,42,4.896,205.632,39,25,0,1
35,CRC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,20,4.9222,98.444,63,55,0,0
35,CRC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,15,4.9222,73.833,63,10,0,0
35,CRC,2016,1,OEBI,Oenothera biennis,Common Evening Primrose,5,4.9222,24.611,49.5,35,0,0
35,CRC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,9,4.9222,44.2998,61.5,50,0,0
35,SWMREC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,12,4.9222,59.0664,110,40,0,0
35,SWMREC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,58,4.9222,285.4876,84,75,0,0
35,SWMREC,2015,4,OEBI,Oenothera biennis,Common Evening Primrose,32,4.9222,157.5104,100,100,4,0
36,CRC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,15,4.9222,73.833,68.5,65,0,1
36,CRC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,11,4.9222,54.1442,53,35,0,0
36,CRC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,20,4.9222,98.444,58,60,0,0
36,SWMREC,2015,4,OEBI,Oenothera biennis,Common Evening Primrose,45,4.9222,221.499,111,100,0,0
38,NWMHRC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,19,4.9222,93.5218,96,40,1,0
38,NWMHRC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,7,4.9222,34.4554,82.5,25,1,0
38,NWMHRC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,37,4.9222,182.1214,102,40,2,0
38,NWMHRC,2016,1,OEBI,Oenothera biennis,Common Evening Primrose,9,4.9222,44.2998,70,10,0,0
38,NWMHRC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,20,4.9222,98.444,98,40,0,0
38,NWMHRC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,9,4.9222,44.2998,59,35,1,0
38,NWMHRC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,45,4.9222,221.499,91,10,2,0
36,NWMHRC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,12,4.9222,59.0664,121,10,0,0
36,NWMHRC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,6,4.9222,29.5332,57,5,0,0
36,NWMHRC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,17,4.9222,83.6774,124,10,1,0
36,SWMREC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,42,4.9222,206.7324,108,45,1,0
36,SWMREC,2016,1,OEBI,Oenothera biennis,Common Evening Primrose,9,4.9222,44.2998,53,10,0,0
36,SWMREC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,5,4.9222,24.611,89,10,0,0
36,SWMREC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,26,4.9222,127.9772,120,56,1,0
37,CRC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,6,4.9222,29.5332,76,35,0,0
37,CRC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,10,4.9222,49.222,62,60,0,0
37,CRC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,11,4.9222,54.1442,66,70,0,0
37,SWMREC,2016,4,OEBI,Oenothera biennis,Common Evening Primrose,8,4.9222,39.3776,68.5,N/A,0,0
37,SWMREC,2016,3,OEBI,Oenothera biennis,Common Evening Primrose,32,4.9222,157.5104,112.5,75,0,0
37,SWMREC,2016,2,OEBI,Oenothera biennis,Common Evening Primrose,41,4.9222,201.8102,112.5,75,0,0
37,SWMREC,2015,4,OEBI,Oenothera biennis,Common Evening Primrose,19,4.9222,93.5218,96,80,0,0
25,SWMREC,2016,3,OEFR,Oenothera fruticosa,Sundrops,28,4.8068,134.5904,49,30,0,0
25,SWMREC,2016,4,OEFR,Oenothera fruticosa,Sundrops,48,4.8068,230.7264,69,30,0,0
25,SWMREC,2016,1,OEFR,Oenothera fruticosa,Sundrops,76,4.8068,365.3168,51,38,0,0
26,SWMREC,2016,1,OEFR,Oenothera fruticosa,Sundrops,81,4.8068,389.3508,44,15,0,0
26,SWMREC,2016,4,OEFR,Oenothera fruticosa,Sundrops,52,4.8068,249.9536,64,35,0,0
26,SWMREC,2016,3,OEFR,Oenothera fruticosa,Sundrops,24,4.8068,115.3632,48,20,0,0
